7/29/2020,19,2.73
7/29/2020,20,4.10
7/29/2020,21,4.10
7/29/2020,22,2.73
7/29/2020,23,4.10
7/29/2020,24,4.10
7/29/2020,25,128.3
7/29/2020,26,124.2
7/29/2020,27,122.9
7/29/2020,28,124.2
7/29/2020,29,122.9
7/29/2020,30,122.9
7/29/2020,31,120.1
7/29/2020,32,121.5
7/29/2020,33,120.1
7/29/2020,34,117.4
7/29/2020,35,117.4
7/29/2020,36,114.7
7/29/2020,37,111.9
7/29/2020,38,111.9
7/29/2020,39,110.6
7/29/2020,40,109.2
7/29/2020,41,109.2
7/29/2020,42,107.8
7/29/2020,43,106.5
7/29/2020,44,106.5
7/29/2020,45,107.8
7/29/2020,46,106.5
7/29/2020,47,106.5
7/29/2020,48,106.5
7/29/2020,49,106.5
