7/29/2020,0,442.4
7/29/2020,1,154.3
7/29/2020,2,57.36
7/29/2020,3,21.85
7/29/2020,4,9.56
7/29/2020,5,5.46
7/29/2020,6,4.10
7/29/2020,7,4.10
7/29/2020,8,4.10
7/29/2020,9,2.73
7/29/2020,10,2.73
7/29/2020,11,2.73
7/29/2020,12,2.73
7/29/2020,13,2.73
7/29/2020,14,2.73
7/29/2020,15,4.10
7/29/2020,16,4.10
7/29/2020,17,4.10
7/29/2020,18,2.73
7/29/2020,19,2.73
7/29/2020,20,2.73
7/29/2020,21,2.73
7/29/2020,22,2.73
7/29/2020,23,2.73
7/29/2020,24,2.73
7/29/2020,25,2.73
7/29/2020,26,2.73
7/29/2020,27,128.3
7/29/2020,28,124.2
7/29/2020,29,124.2
7/29/2020,30,122.9
7/29/2020,31,122.9
7/29/2020,32,122.9
7/29/2020,33,122.9
7/29/2020,34,124.2
7/29/2020,35,122.9
7/29/2020,36,122.9
7/29/2020,37,122.9
7/29/2020,38,122.9
7/29/2020,39,122.9
7/29/2020,40,122.9
7/29/2020,41,121.5
7/29/2020,42,122.9
7/29/2020,43,122.9
7/29/2020,44,122.9
7/29/2020,45,121.5
7/29/2020,46,120.1
7/29/2020,47,122.9
7/29/2020,48,121.5
7/29/2020,49,120.1
7/29/2020,50,120.1
7/29/2020,51,120.1
7/29/2020,52,120.1
7/29/2020,53,120.1
7/29/2020,54,120.1
7/29/2020,55,120.1
7/29/2020,56,120.1
7/29/2020,57,120.1
7/29/2020,58,117.4
7/29/2020,59,117.4
7/29/2020,60,117.4
7/29/2020,61,117.4
7/29/2020,62,117.4
7/29/2020,63,117.4
7/29/2020,64,117.4
7/29/2020,65,116.0
7/29/2020,66,116.0
7/29/2020,67,114.7
7/29/2020,68,116.0
7/29/2020,69,114.7
7/29/2020,70,114.7
7/29/2020,71,114.7
7/29/2020,72,114.7
7/29/2020,73,113.3
7/29/2020,74,113.3
7/29/2020,75,111.9
7/29/2020,76,111.9
7/29/2020,77,113.3
7/29/2020,78,111.9
7/29/2020,79,111.9
7/29/2020,80,111.9
7/29/2020,81,110.6
7/29/2020,82,111.9
7/29/2020,83,110.6
7/29/2020,84,109.2
7/29/2020,85,109.2
7/29/2020,86,109.2
7/29/2020,87,109.2
7/29/2020,88,109.2
7/29/2020,89,109.2
7/29/2020,90,110.6
7/29/2020,91,107.8
7/29/2020,92,109.2
7/29/2020,93,107.8
7/29/2020,94,107.8
7/29/2020,95,107.8
7/29/2020,96,106.5
7/29/2020,97,106.5
7/29/2020,98,106.5
7/29/2020,99,106.5
7/29/2020,100,106.5
7/29/2020,101,106.5
7/29/2020,102,106.5
7/29/2020,103,106.5
7/29/2020,104,106.5
7/29/2020,105,106.5
7/29/2020,106,106.5
7/29/2020,107,107.8
7/29/2020,108,106.5
7/29/2020,109,106.5
7/29/2020,110,106.5
7/29/2020,111,106.5
7/29/2020,112,105.1
7/29/2020,113,106.5
7/29/2020,114,106.5
7/29/2020,115,106.5
7/29/2020,116,106.5
7/29/2020,117,106.5
7/29/2020,118,105.1
7/29/2020,119,106.5
7/29/2020,120,105.1
7/29/2020,121,105.1
7/29/2020,122,106.5
7/29/2020,123,106.5
7/29/2020,124,106.5
7/29/2020,125,105.1
7/29/2020,126,103.7
7/29/2020,127,105.1
7/29/2020,128,105.1
7/29/2020,129,106.5
7/29/2020,130,105.1
7/29/2020,131,105.1
7/29/2020,132,106.5
7/29/2020,133,105.1
7/29/2020,134,105.1
7/29/2020,135,106.5
7/29/2020,136,103.7
7/29/2020,137,105.1
7/29/2020,138,105.1
7/29/2020,139,105.1
7/29/2020,140,105.1
7/29/2020,141,105.1
7/29/2020,142,103.7
7/29/2020,143,105.1
7/29/2020,144,105.1
7/29/2020,145,105.1
7/29/2020,146,105.1
7/29/2020,147,103.7
7/29/2020,148,106.5
7/29/2020,149,106.5
7/29/2020,150,103.7
7/29/2020,151,106.5
7/29/2020,152,105.1
7/29/2020,153,106.5
7/29/2020,154,105.1
7/29/2020,155,105.1
7/29/2020,156,106.5
7/29/2020,157,105.1
7/29/2020,158,106.5
7/29/2020,159,105.1
7/29/2020,160,106.5
7/29/2020,161,103.7
7/29/2020,162,106.5
7/29/2020,163,103.7
7/29/2020,164,105.1
7/29/2020,165,106.5
7/29/2020,166,60.09
7/29/2020,167,4.10
7/29/2020,168,2.73
7/29/2020,169,2.73
7/29/2020,170,2.73
7/29/2020,171,4.10
7/29/2020,172,2.73
7/29/2020,173,2.73
7/29/2020,174,4.10
7/29/2020,175,2.73
7/29/2020,176,2.73
7/29/2020,177,2.73
7/29/2020,178,2.73
7/29/2020,179,2.73
7/29/2020,180,2.73
7/29/2020,181,2.73
7/29/2020,182,2.73
7/29/2020,183,5.46
7/29/2020,184,2.73
7/29/2020,185,2.73
7/29/2020,186,2.73
7/29/2020,187,2.73
7/29/2020,188,2.73
7/29/2020,189,2.73
7/29/2020,190,2.73
7/29/2020,191,2.73
7/29/2020,192,2.73
7/29/2020,193,2.73
7/29/2020,194,2.73
7/29/2020,195,2.73
7/29/2020,196,2.73
7/29/2020,197,2.73
7/29/2020,198,2.73
7/29/2020,199,5.46
