7/29/2020,56,2.73
7/29/2020,57,2.73
7/29/2020,58,2.73
7/29/2020,59,2.73
7/29/2020,60,1.37
7/29/2020,61,2.73
7/29/2020,62,2.73
7/29/2020,63,2.73
7/29/2020,64,2.73
7/29/2020,65,4.10
7/29/2020,66,2.73
7/29/2020,67,4.10
7/29/2020,68,2.73
7/29/2020,69,1.37
7/29/2020,70,2.73
7/29/2020,71,1.37
7/29/2020,72,2.73
7/29/2020,73,2.73
7/29/2020,74,2.73
7/29/2020,75,2.73
7/29/2020,76,2.73
7/29/2020,77,2.73
7/29/2020,78,2.73
7/29/2020,79,2.73
7/29/2020,80,2.73
7/29/2020,81,2.73
7/29/2020,82,2.73
7/29/2020,83,2.73
7/29/2020,84,2.73
7/29/2020,85,2.73
7/29/2020,86,2.73
7/29/2020,87,5.46
7/29/2020,88,2.73
7/29/2020,89,2.73
7/29/2020,90,2.73
7/29/2020,91,2.73
7/29/2020,92,2.73
7/29/2020,93,2.73
7/29/2020,94,2.73
7/29/2020,95,2.73
7/29/2020,96,4.10
7/29/2020,97,2.73
7/29/2020,98,2.73
7/29/2020,99,2.73
7/29/2020,100,1.37
7/29/2020,101,1.37
7/29/2020,102,2.73
7/29/2020,103,1.37
7/29/2020,104,2.73
7/29/2020,105,2.73
7/29/2020,106,1.37
7/29/2020,107,4.10
7/29/2020,108,1.37
7/29/2020,109,2.73
7/29/2020,110,2.73
7/29/2020,111,2.73
7/29/2020,112,2.73
7/29/2020,113,4.10
7/29/2020,114,4.10
7/29/2020,115,2.73
7/29/2020,116,2.73
7/29/2020,117,111.9
7/29/2020,118,124.2
7/29/2020,119,122.9
7/29/2020,120,122.9
7/29/2020,121,122.9
7/29/2020,122,122.9
7/29/2020,123,124.2
7/29/2020,124,122.9
7/29/2020,125,124.2
7/29/2020,126,122.9
7/29/2020,127,122.9
7/29/2020,128,124.2
7/29/2020,129,122.9
7/29/2020,130,122.9
7/29/2020,131,122.9
7/29/2020,132,122.9
7/29/2020,133,122.9
7/29/2020,134,121.5
7/29/2020,135,122.9
7/29/2020,136,122.9
7/29/2020,137,122.9
7/29/2020,138,122.9
7/29/2020,139,121.5
7/29/2020,140,122.9
7/29/2020,141,121.5
7/29/2020,142,122.9
7/29/2020,143,121.5
7/29/2020,144,121.5
7/29/2020,145,121.5
7/29/2020,146,121.5
7/29/2020,147,120.1
7/29/2020,148,122.9
7/29/2020,149,121.5
7/29/2020,150,121.5
7/29/2020,151,120.1
7/29/2020,152,120.1
7/29/2020,153,120.1
7/29/2020,154,120.1
7/29/2020,155,121.5
7/29/2020,156,121.5
7/29/2020,157,121.5
7/29/2020,158,120.1
7/29/2020,159,120.1
7/29/2020,160,120.1
7/29/2020,161,120.1
7/29/2020,162,118.8
7/29/2020,163,120.1
7/29/2020,164,120.1
7/29/2020,165,118.8
7/29/2020,166,118.8
7/29/2020,167,118.8
7/29/2020,168,118.8
7/29/2020,169,118.8
7/29/2020,170,118.8
7/29/2020,171,120.1
7/29/2020,172,118.8
7/29/2020,173,118.8
7/29/2020,174,117.4
7/29/2020,175,117.4
7/29/2020,176,118.8
7/29/2020,177,118.8
7/29/2020,178,116.0
7/29/2020,179,117.4
7/29/2020,180,116.0
7/29/2020,181,117.4
7/29/2020,182,117.4
7/29/2020,183,117.4
7/29/2020,184,117.4
7/29/2020,185,117.4
7/29/2020,186,114.7
7/29/2020,187,114.7
7/29/2020,188,116.0
7/29/2020,189,116.0
7/29/2020,190,114.7
7/29/2020,191,114.7
7/29/2020,192,114.7
7/29/2020,193,114.7
7/29/2020,194,114.7
7/29/2020,195,117.4
7/29/2020,196,114.7
7/29/2020,197,113.3
7/29/2020,198,114.7
7/29/2020,199,114.7
7/29/2020,200,111.9
7/29/2020,201,113.3
7/29/2020,202,113.3
7/29/2020,203,111.9
7/29/2020,204,111.9
7/29/2020,205,111.9
7/29/2020,206,111.9
7/29/2020,207,111.9
7/29/2020,208,114.7
7/29/2020,209,111.9
7/29/2020,210,111.9
7/29/2020,211,111.9
7/29/2020,212,110.6
7/29/2020,213,110.6
7/29/2020,214,111.9
7/29/2020,215,111.9
7/29/2020,216,110.6
7/29/2020,217,111.9
7/29/2020,218,110.6
7/29/2020,219,109.2
7/29/2020,220,110.6
7/29/2020,221,109.2
7/29/2020,222,110.6
7/29/2020,223,109.2
7/29/2020,224,109.2
7/29/2020,225,109.2
7/29/2020,226,109.2
7/29/2020,227,109.2
7/29/2020,228,110.6
7/29/2020,229,110.6
7/29/2020,230,107.8
7/29/2020,231,109.2
7/29/2020,232,109.2
7/29/2020,233,109.2
7/29/2020,234,107.8
7/29/2020,235,107.8
7/29/2020,236,107.8
7/29/2020,237,109.2
7/29/2020,238,107.8
7/29/2020,239,107.8
7/29/2020,240,107.8
7/29/2020,241,106.5
7/29/2020,242,107.8
7/29/2020,243,107.8
7/29/2020,244,107.8
7/29/2020,245,107.8
7/29/2020,246,106.5
7/29/2020,247,107.8
7/29/2020,248,106.5
7/29/2020,249,107.8
7/29/2020,250,106.5
7/29/2020,251,106.5
7/29/2020,252,106.5
7/29/2020,253,107.8
7/29/2020,254,106.5
7/29/2020,255,106.5
7/29/2020,256,107.8
7/29/2020,257,106.5
7/29/2020,258,106.5
7/29/2020,259,106.5
7/29/2020,260,107.8
7/29/2020,261,106.5
7/29/2020,262,106.5
7/29/2020,263,106.5
7/29/2020,264,106.5
7/29/2020,265,106.5
7/29/2020,266,105.1
7/29/2020,267,106.5
7/29/2020,268,105.1
7/29/2020,269,107.8
7/29/2020,270,106.5
7/29/2020,271,105.1
7/29/2020,272,105.1
7/29/2020,273,106.5
7/29/2020,274,105.1
7/29/2020,275,105.1
7/29/2020,276,106.5
7/29/2020,277,103.7
7/29/2020,278,105.1
7/29/2020,279,106.5
7/29/2020,280,103.7
7/29/2020,281,106.5
7/29/2020,282,105.1
7/29/2020,283,105.1
7/29/2020,284,106.5
7/29/2020,285,103.7
7/29/2020,286,103.7
7/29/2020,287,103.7
7/29/2020,288,103.7
7/29/2020,289,103.7
7/29/2020,290,106.5
7/29/2020,291,103.7
7/29/2020,292,103.7
7/29/2020,293,105.1
7/29/2020,294,105.1
7/29/2020,295,105.1
7/29/2020,296,105.1
7/29/2020,297,105.1
7/29/2020,298,103.7
7/29/2020,299,105.1
7/29/2020,300,103.7
7/29/2020,301,102.4
7/29/2020,302,105.1
7/29/2020,303,103.7
7/29/2020,304,103.7
7/29/2020,305,105.1
7/29/2020,306,103.7
7/29/2020,307,105.1
7/29/2020,308,106.5
7/29/2020,309,105.1
7/29/2020,310,103.7
7/29/2020,311,106.5
7/29/2020,312,103.7
7/29/2020,313,106.5
7/29/2020,314,103.7
7/29/2020,315,105.1
7/29/2020,316,106.5
7/29/2020,317,105.1
7/29/2020,318,103.7
7/29/2020,319,103.7
7/29/2020,320,105.1
7/29/2020,321,105.1
7/29/2020,322,102.4
7/29/2020,323,5.46
7/29/2020,324,5.46
7/29/2020,325,2.73
7/29/2020,326,2.73
7/29/2020,327,5.46
7/29/2020,328,2.73
7/29/2020,329,2.73
7/29/2020,330,2.73
7/29/2020,331,2.73
7/29/2020,332,2.73
7/29/2020,333,2.73
