7/24/2020,0,73

7/24/2020,1,4.10
7/24/2020,2,

7/24/2020,3,4.10
7/24/2020,4,4.10
7/24/2020,5,4.10
7/24/2020,6,4.10
7/24/2020,7,4.10
7/24/2020,8,4.10
7/24/2020,9,5.46
7/24/2020,10,2.73
7/24/2020,11,5.46
7/24/2020,12,2.73
7/24/2020,13,4.10
7/24/2020,14,5.46
7/24/2020,15,2.73
7/24/2020,16,2.73
7/24/2020,17,4.10
7/24/2020,18,2.73
7/24/2020,19,4.10
7/24/2020,20,2.73
7/24/2020,21,4.10
7/24/2020,22,2.73
7/24/2020,23,4.10
7/24/2020,24,442.4
7/24/2020,25,152.9
7/24/2020,26,55.99
7/24/2020,27,20.48
7/24/2020,28,9.56
7/24/2020,29,4.10
7/24/2020,30,4.10
7/24/2020,31,4.10
7/24/2020,32,43.70
7/24/2020,33,122.9
7/24/2020,34,121.5
7/24/2020,35,120.1
7/24/2020,36,120.1
7/24/2020,37,121.5
7/24/2020,38,121.5
7/24/2020,39,121.5
7/24/2020,40,121.5
7/24/2020,41,120.1
7/24/2020,42,120.1
7/24/2020,43,120.1
7/24/2020,44,118.8
7/24/2020,45,120.1
7/24/2020,46,120.1
7/24/2020,47,118.8
7/24/2020,48,118.8
7/24/2020,49,118.8
7/24/2020,50,118.8
7/24/2020,51,118.8
7/24/2020,52,118.8
7/24/2020,53,116.0
7/24/2020,54,117.4
7/24/2020,55,117.4
7/24/2020,56,117.4
7/24/2020,57,117.4
7/24/2020,58,116.0
7/24/2020,59,116.0
7/24/2020,60,116.0
7/24/2020,61,117.4
7/24/2020,62,116.0
7/24/2020,63,116.0
7/24/2020,64,114.7
7/24/2020,65,116.0
7/24/2020,66,114.7
7/24/2020,67,114.7
7/24/2020,68,113.3
7/24/2020,69,113.3
7/24/2020,70,111.9
7/24/2020,71,113.3
7/24/2020,72,111.9
7/24/2020,73,110.6
7/24/2020,74,110.6
7/24/2020,75,110.6
7/24/2020,76,111.9
7/24/2020,77,110.6
7/24/2020,78,110.6
7/24/2020,79,109.2
7/24/2020,80,109.2
7/24/2020,81,110.6
7/24/2020,82,109.2
7/24/2020,83,109.2
7/24/2020,84,107.8
7/24/2020,85,109.2
7/24/2020,86,107.8
7/24/2020,87,107.8
7/24/2020,88,106.5
7/24/2020,89,106.5
7/24/2020,90,106.5
7/24/2020,91,103.7
7/24/2020,92,106.5
7/24/2020,93,106.5
7/24/2020,94,105.1
7/24/2020,95,106.5
7/24/2020,96,103.7
7/24/2020,97,103.7
7/24/2020,98,105.1
7/24/2020,99,105.1
7/24/2020,100,103.7
7/24/2020,101,105.1
7/24/2020,102,103.7
7/24/2020,103,105.1
7/24/2020,104,103.7
7/24/2020,105,103.7
7/24/2020,106,102.4
7/24/2020,107,103.7
7/24/2020,108,103.7
7/24/2020,109,102.4
7/24/2020,110,103.7
7/24/2020,111,102.4
7/24/2020,112,103.7
7/24/2020,113,102.4
7/24/2020,114,103.7
7/24/2020,115,102.4
7/24/2020,116,102.4
7/24/2020,117,102.4
7/24/2020,118,102.4
7/24/2020,119,102.4
7/24/2020,120,102.4
7/24/2020,121,102.4
7/24/2020,122,102.4
7/24/2020,123,102.4
7/24/2020,124,102.4
7/24/2020,125,102.4
7/24/2020,126,101.0
7/24/2020,127,102.4
7/24/2020,128,101.0
7/24/2020,129,102.4
7/24/2020,130,102.4
7/24/2020,131,103.7
7/24/2020,132,102.4
7/24/2020,133,102.4
7/24/2020,134,101.0
7/24/2020,135,102.4
7/24/2020,136,101.0
7/24/2020,137,102.4
7/24/2020,138,102.4
7/24/2020,139,101.0
7/24/2020,140,101.0
7/24/2020,141,102.4
7/24/2020,142,103.7
7/24/2020,143,101.0
7/24/2020,144,102.4
7/24/2020,145,101.0
7/24/2020,146,101.0
7/24/2020,147,101.0
7/24/2020,148,102.4
7/24/2020,149,102.4
7/24/2020,150,102.4
7/24/2020,151,102.4
7/24/2020,152,102.4
7/24/2020,153,102.4
7/24/2020,154,102.4
7/24/2020,155,101.0
7/24/2020,156,102.4
7/24/2020,157,101.0
7/24/2020,158,101.0
7/24/2020,159,101.0
7/24/2020,160,102.4
7/24/2020,161,102.4
7/24/2020,162,102.4
7/24/2020,163,101.0
7/24/2020,164,102.4
7/24/2020,165,102.4
7/24/2020,166,102.4
7/24/2020,167,101.0
7/24/2020,168,102.4
7/24/2020,169,101.0
7/24/2020,170,102.4
7/24/2020,171,102.4
7/24/2020,172,102.4
7/24/2020,173,101.0
7/24/2020,174,102.4
7/24/2020,175,102.4
7/24/2020,176,101.0
7/24/2020,177,102.4
7/24/2020,178,101.0
7/24/2020,179,102.4
7/24/2020,180,101.0
7/24/2020,181,102.4
7/24/2020,182,102.4
7/24/2020,183,102.4
7/24/2020,184,102.4
7/24/2020,185,102.4
7/24/2020,186,103.7
7/24/2020,187,101.0
7/24/2020,188,102.4
7/24/2020,189,102.4
