7/24/2020,0,263.5
7/24/2020,1,262.2
7/24/2020,2,150.2
7/24/2020,3,162.5
7/24/2020,4,128.3
7/24/2020,5,122.9
7/24/2020,6,118.8
7/24/2020,7,118.8
7/24/2020,8,116.0
7/24/2020,9,117.4
7/24/2020,10,116.0
7/24/2020,11,114.7
7/24/2020,12,114.7
7/24/2020,13,114.7
7/24/2020,14,114.7
7/24/2020,15,114.7
7/24/2020,16,114.7
7/24/2020,17,114.7
7/24/2020,18,114.7
7/24/2020,19,114.7
7/24/2020,20,113.3
7/24/2020,21,113.3
7/24/2020,22,111.9
7/24/2020,23,111.9
7/24/2020,24,113.3
7/24/2020,25,113.3
7/24/2020,26,113.3
7/24/2020,27,113.3
7/24/2020,28,113.3
7/24/2020,29,111.9
7/24/2020,30,111.9
7/24/2020,31,111.9
7/24/2020,32,111.9
7/24/2020,33,110.6
7/24/2020,34,111.9
7/24/2020,35,110.6
7/24/2020,36,110.6
7/24/2020,37,111.9
7/24/2020,38,110.6
7/24/2020,39,110.6
7/24/2020,40,110.6
7/24/2020,41,110.6
7/24/2020,42,110.6
7/24/2020,43,110.6
7/24/2020,44,110.6
7/24/2020,45,109.2
7/24/2020,46,109.2
7/24/2020,47,107.8
7/24/2020,48,109.2
7/24/2020,49,109.2
7/24/2020,50,109.2
7/24/2020,51,109.2
7/24/2020,52,109.2
7/24/2020,53,107.8
7/24/2020,54,109.2
7/24/2020,55,107.8
7/24/2020,56,107.8
7/24/2020,57,107.8
7/24/2020,58,107.8
7/24/2020,59,107.8
7/24/2020,60,107.8
7/24/2020,61,106.5
7/24/2020,62,106.5
7/24/2020,63,106.5
7/24/2020,64,106.5
7/24/2020,65,106.5
7/24/2020,66,106.5
7/24/2020,67,106.5
7/24/2020,68,106.5
7/24/2020,69,106.5
7/24/2020,70,106.5
7/24/2020,71,105.1
7/24/2020,72,105.1
7/24/2020,73,106.5
7/24/2020,74,106.5
7/24/2020,75,105.1
7/24/2020,76,105.1
7/24/2020,77,106.5
7/24/2020,78,106.5
7/24/2020,79,105.1
7/24/2020,80,105.1
7/24/2020,81,105.1
7/24/2020,82,103.7
7/24/2020,83,103.7
7/24/2020,84,105.1
7/24/2020,85,103.7
7/24/2020,86,103.7
7/24/2020,87,103.7
7/24/2020,88,103.7
7/24/2020,89,103.7
7/24/2020,90,105.1
7/24/2020,91,103.7
7/24/2020,92,105.1
7/24/2020,93,103.7
7/24/2020,94,103.7
7/24/2020,95,105.1
7/24/2020,96,103.7
7/24/2020,97,103.7
7/24/2020,98,103.7
7/24/2020,99,103.7
7/24/2020,100,102.4
7/24/2020,101,105.1
7/24/2020,102,103.7
7/24/2020,103,105.1
7/24/2020,104,103.7
7/24/2020,105,103.7
